Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Tatsuya Kawajiri,win,Jason Knight,"0
","28
","6
","0
","The Ultimate Fighter: Team McGregor vs. Team Faber Finale
          


          
          Dec. 11, 2015",U-DEC,3,5:00
Tatsuya Kawajiri,win,Dennis Siver,"0
","22
","4
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          


          
          Jun. 20, 2015",U-DEC,3,5:00
Tatsuya Kawajiri,loss,Clay Guida,"0
","19
","1
","1
","UFC Fight Night: Minotauro vs Nelson
          


          
          Apr. 11, 2014",U-DEC,3,5:00
Tatsuya Kawajiri,win,Sean Soriano,"0
","32
","3
","1
","UFC Fight Night: Saffiedine vs Lim
          


          
          Jan. 04, 2014","SUB
",2,0:50
Tatsuya Kawajiri,win,Michihiro Omigawa,"0
","14
","3
","3
","DREAM 18
          


          
          Dec. 31, 2012",U-DEC,3,5:00
Tatsuya Kawajiri,win,Donald Sanchez,"0
","4
","1
","1
","ONE FC 3: War of the Lions
          


          
          Mar. 31, 2012","SUB
",1,3:27
Tatsuya Kawajiri,win,Kazuyuki Miyata,"0
","7
","3
","1
","DREAM - New Year! 2011
          


          
          Dec. 31, 2011","SUB
",2,4:54
Tatsuya Kawajiri,win,Joachim Hansen,"0
","19
","3
","2
","DREAM 17
          


          
          Sep. 24, 2011","SUB
",3,2:30
Tatsuya Kawajiri,win,Drew Fickett,"0
","14
","1
","0
","DREAM - Japan GP Final
          


          
          Jul. 16, 2011","KO/TKO
",1,4:41
Tatsuya Kawajiri,loss,Gilbert Melendez,"0
","6
","0
","0
","Strikeforce - Diaz vs. Daley
          



          
          Apr. 09, 2011","KO/TKO
",1,3:14
Tatsuya Kawajiri,win,Josh Thomson,"0
","18
","6
","2
","Dynamite!! 2010
          


          
          Dec. 31, 2010",U-DEC,3,5:00
Tatsuya Kawajiri,loss,Shinya Aoki,"0
","2
","0
","0
","DREAM 15
          



          
          Jul. 10, 2010","SUB
",1,1:53
Tatsuya Kawajiri,win,Kazunori Yokota,"0
","17
","5
","3
","Dynamite!! 2009
          


          
          Dec. 31, 2009",U-DEC,3,5:00
Tatsuya Kawajiri,win,Melchor Manibusan,"0
","22
","1
","0
","DREAM 11: Featherweight Grand Prix 2009 Final Round
          


          
          Oct. 06, 2009",KO/TKO,1,3:48
Tatsuya Kawajiri,win,Gesias Cavalcante,"0
","51
","4
","0
","DREAM 9: Featherweight Grand Prix 2009 2nd Round
          


          
          May. 26, 2009",U-DEC,2,5:00
Tatsuya Kawajiri,win,Ross Ebanez,"0
","3
","2
","1
","DREAM 7: Featherweight Grand Prix 2009 1st Round
          


          
          Mar. 08, 2009","SUB
",1,4:03
Tatsuya Kawajiri,loss,Eddie Alvarez,"1
","28
","0
","0
","DREAM 5: Lightweight Grand Prix 2008 Final Round
          


          
          Jul. 21, 2008","KO/TKO
",1,7:35
Tatsuya Kawajiri,win,Luiz Firmino,"1
","34
","1
","0
","DREAM 3: Lightweight Grand Prix 2008 2nd Round
          


          
          May. 11, 2008",U-DEC,2,5:00
Tatsuya Kawajiri,win,Kultar Gill,"0
","5
","7
","3
","DREAM 1: Lightweight Grand Prix 2008 1st Round
          


          
          Mar. 15, 2008",U-DEC,2,5:00
Tatsuya Kawajiri,win,Luiz Azeredo,"0
","65
","3
","0
","Yarrenoka! - New Year's Eve 2007
          


          
          Dec. 31, 2007",U-DEC,2,5:00
Tatsuya Kawajiri,loss,Gilbert Melendez,"1
","41
","4
","0
","PRIDE Shockwave 2006
          


          
          Dec. 31, 2006",U-DEC,2,5:00
Tatsuya Kawajiri,win,Chris Brennan,"1
","9
","0
","0
","PRIDE Bushido 12
          


          
          Aug. 27, 2006","KO/TKO
",1,0:29
Tatsuya Kawajiri,win,Charles Bennett,"0
","0
","1
","3
","PRIDE Bushido 11
          


          
          Jun. 04, 2006","SUB
",1,2:30
Tatsuya Kawajiri,loss,Takanori Gomi,"0
","22
","0
","0
","PRIDE Bushido 9: The Tournament
          


          
          Sep. 25, 2005","SUB
",1,7:42
Tatsuya Kawajiri,win,Luiz Firmino,"0
","39
","4
","0
","PRIDE Bushido 8
          


          
          Jul. 17, 2005",U-DEC,2,5:00
Tatsuya Kawajiri,win,Kim In Seok,"0
","18
","1
","0
","PRIDE Bushido 7
          


          
          May. 22, 2005",KO/TKO,1,3:28
Ryo Kawamura,loss,Muhammed Lawal,"0
","9
","0
","0
","Sengoku - Seventh Battle
          


          
          Mar. 20, 2009",U-DEC,3,5:00
Masuto Kawana,loss,Xie Bin,"1
","14
","2
","0
","Road to UFC 3.5 + 3.6
          


          
          Aug. 23, 2024","KO/TKO
",1,4:17
Masuto Kawana,win,YoungJae Song,"0
","35
","13
","0
","Road to UFC 3.1 + 3.2
          


          
          May. 18, 2024",U-DEC,3,5:00
Toshiomi Kazama,win,Charalampos Grigoriou,"0
","2
","1
","1
","UFC Fight Night: Tybura vs. Spivac 2
          


          
          Aug. 10, 2024","SUB
",2,1:55
Toshiomi Kazama,loss,Garrett Armfield,"0
","15
","0
","0
","UFC Fight Night: Holloway vs. The Korean Zombie
          


          
          Aug. 26, 2023","KO/TKO
",1,4:16
Toshiomi Kazama,loss,Rinya Nakamura,"0
","4
","0
","0
","UFC Fight Night: Lewis vs. Spivac
          



          
          Feb. 04, 2023","KO/TKO
",1,0:33
Toshiomi Kazama,win,Maimaitituoheti Keremuaili,"0
","25
","2
","0
","Road to UFC 1.1
          


          
          Jun. 09, 2022",U-DEC,3,5:00
Julie Kedzie,loss,Bethe Correia,"0
","54
","0
","0
","UFC Fight Night: Hunt vs Bigfoot
          


          
          Dec. 06, 2013",S-DEC,3,5:00
Julie Kedzie,loss,Germaine de Randamie,"0
","28
","2
","0
","UFC on FOX: Johnson vs Moraga
          


          
          Jul. 27, 2013",S-DEC,3,5:00
Julie Kedzie,loss,Miesha Tate,"3
","52
","0
","0
","Strikeforce - Rousey vs Kaufman
          


          
          Aug. 18, 2012","SUB
",3,3:28
Julie Kedzie,loss,Alexis Davis,"--
","--
","--
","--
","Strikeforce - Fedor vs. Henderson
          


          
          Jul. 30, 2011",U-DEC,3,5:00
Julie Kedzie,loss,Gina Carano,"0
","18
","2
","0
","EliteXC - Destiny
          


          
          Feb. 10, 2007",U-DEC,3,3:00
Ryan Keenan,loss,Hayder Hassan,"--
","--
","--
","--
","Strikeforce - Miami
          


          
          Jan. 30, 2010",KO/TKO,2,2:42
CJ Keith,loss,Francisco Trinaldo,"0
","3
","0
","0
","UFC on FX: Belfort vs Bisping
          


          
          Jan. 19, 2013","SUB
",2,1:50
CJ Keith,loss,Ramsey Nijem,"0
","5
","0
","0
","UFC on FX: Maynard vs Guida
          


          
          Jun. 22, 2012","KO/TKO
",1,2:29
Chris Kelades,loss,Sergio Pettis,"0
","35
","1
","0
","UFC 197: Jones vs Saint Preux
          


          
          Apr. 23, 2016",U-DEC,3,5:00
Chris Kelades,win,Chris Beal,"0
","50
","1
","0
","UFC Fight Night: Holloway vs Oliveira
          


          
          Aug. 23, 2015",S-DEC,3,5:00
Chris Kelades,loss,Ray Borg,"0
","4
","0
","0
","UFC Fight Night: Henderson vs Thatch
          


          
          Feb. 14, 2015","SUB
",3,2:56
Chris Kelades,win,Paddy Holohan,"0
","50
","2
","1
","UFC Fight Night: MacDonald vs Saffiedine
          


          
          Oct. 04, 2014",U-DEC,3,5:00
Brian Kelleher,loss,Cody Gibson,"0
","2
","0
","0
","UFC Fight Night: Lemos vs. Jandiroba
          


          
          Jul. 20, 2024","SUB
",1,3:58
Brian Kelleher,loss,Cody Garbrandt,"0
","17
","0
","0
","UFC 296: Edwards vs. Covington
          


          
          Dec. 16, 2023","KO/TKO
",1,3:42
Brian Kelleher,loss,Mario Bautista,"0
","2
","0
","0
","UFC Fight Night: Tsarukyan vs. Gamrot
          


          
          Jun. 25, 2022","SUB
",1,2:27
Brian Kelleher,loss,Umar Nurmagomedov,"0
","1
","0
","0
","UFC 272: Covington vs. Masvidal
          


          
          Mar. 05, 2022","SUB
",1,3:15
Brian Kelleher,win,Kevin Croom,"1
","38
","6
","0
","UFC Fight Night: Kattar vs. Chikadze
          


          
          Jan. 15, 2022",U-DEC,3,5:00
Brian Kelleher,win,Domingo Pilarte,"0
","28
","3
","2
","UFC Fight Night: Cannonier vs. Gastelum
          


          
          Aug. 21, 2021",U-DEC,3,5:00
Brian Kelleher,loss,Ricky Simon,"0
","19
","0
","0
","UFC 258: Usman vs. Burns
          


          
          Feb. 13, 2021",U-DEC,3,5:00
Brian Kelleher,win,Ray Rodriguez,"0
","1
","0
","1
","UFC Fight Night: Overeem vs. Sakai
          


          
          Sep. 05, 2020","SUB
",1,0:39
Brian Kelleher,loss,Cody Stamann,"0
","57
","1
","0
","UFC 250: Nunes vs. Spencer
          


          
          Jun. 06, 2020",U-DEC,3,5:00
Brian Kelleher,win,Hunter Azure,"1
","29
","0
","0
","UFC Fight Night: Smith vs. Teixeira
          


          
          May. 13, 2020","KO/TKO
",2,3:40
Brian Kelleher,win,Ode Osbourne,"0
","7
","1
","1
","UFC 246: McGregor vs. Cowboy
          


          
          Jan. 18, 2020","SUB
",1,2:49
Brian Kelleher,loss,Montel Jackson,"0
","6
","0
","0
","UFC 232: Jones vs. Gustafsson 2
          


          
          Dec. 29, 2018","SUB
",1,1:40
Brian Kelleher,loss,John Lineker,"0
","50
","1
","0
","UFC 224: Nunes vs. Pennington
          


          
          May. 12, 2018","KO/TKO
",3,3:43
Brian Kelleher,win,Renan Barao,"0
","94
","1
","0
","UFC Fight Night: Emmett vs. Stephens
          


          
          Feb. 24, 2018",U-DEC,3,5:00
Brian Kelleher,win,Damian Stasiak,"1
","79
","1
","1
","UFC Fight Night: Cerrone vs. Till
          


          
          Oct. 21, 2017","KO/TKO
",3,3:39
Brian Kelleher,loss,Marlon Vera,"0
","8
","1
","0
","UFC Fight Night: Weidman vs. Gastelum
          


          
          Jul. 22, 2017","SUB
",1,2:18
Brian Kelleher,win,Iuri Alcantara,"0
","4
","0
","1
","UFC 212: Aldo vs. Holloway
          


          
          Jun. 03, 2017","SUB
",1,1:48
Mayana Kellem,loss,Mayra Bueno Silva,"0
","2
","0
","0
","DWCS Brazil 1.1
          


          
          Aug. 10, 2018","SUB
",1,1:02
Tony Kelley,loss,Adrian Yanez,"0
","20
","0
","0
","UFC Fight Night: Kattar vs. Emmett
          


          
          Jun. 18, 2022","KO/TKO
",1,3:49
Tony Kelley,win,Randy Costa,"0
","82
","0
","0
","UFC 269: Oliveira vs. Poirier
          


          
          Dec. 11, 2021","KO/TKO
",2,4:15
Tony Kelley,win,Ali AlQaisi,"0
","23
","0
","4
","UFC Fight Night: Moraes vs. Sandhagen
          


          
          Oct. 10, 2020",U-DEC,3,5:00
Tony Kelley,loss,Kai Kamaka,"0
","114
","0
","0
","UFC 252: Miocic vs. Cormier 3
          


          
          Aug. 15, 2020",U-DEC,3,5:00
Paul Kelly,loss,Donald Cerrone,"0
","22
","0
","2
","UFC 126: Silva vs Belfort
          


          
          Feb. 05, 2011","SUB
",2,3:48
Paul Kelly,win,TJ O'Brien,"1
","44
","1
","0
","UFC 123: Rampage vs Machida
          


          
          Nov. 20, 2010","KO/TKO
",2,3:16
Paul Kelly,loss,Jacob Volkmann,"0
","24
","0
","2
","UFC Live: Jones vs Matyushenko
          


          
          Aug. 01, 2010",U-DEC,3,5:00
Paul Kelly,win,Matt Veach,"0
","47
","0
","3
","UFC 112: Invincible
          


          
          Apr. 10, 2010","SUB
",2,3:41
Paul Kelly,loss,Dennis Siver,"0
","12
","1
","0
","UFC 105: Couture vs Vera
          


          
          Nov. 14, 2009","KO/TKO
",2,2:53
Paul Kelly,win,Rolando Delgado,"0
","32
","1
","2
","UFC 99: The Comeback
          


          
          Jun. 13, 2009",U-DEC,3,5:00
Paul Kelly,win,Troy Mandaloniz,"0
","71
","2
","0
","UFC 95: Sanchez vs Stevenson
          


          
          Feb. 21, 2009",U-DEC,3,5:00
Paul Kelly,loss,Marcus Davis,"0
","3
","1
","1
","UFC 89: Bisping vs Leben
          


          
          Oct. 18, 2008","SUB
",2,2:16
Paul Kelly,win,Paul Taylor,"0
","70
","3
","0
","UFC 80: Rapid Fire
          


          
          Jan. 19, 2008",U-DEC,3,5:00
John Kelly,win,Sabah Homasi,"--
","--
","--
","--
","Strikeforce - Miami
          


          
          Jan. 30, 2010","SUB
",2,2:48
Daniel Kelly,loss,Tom Breese,"0
","6
","0
","0
","UFC Fight Night: Thompson vs. Till
          


          
          May. 27, 2018","KO/TKO
",1,3:33
Daniel Kelly,loss,Elias Theodorou,"0
","42
","2
","1
","UFC Fight Night: Werdum vs. Tybura
          


          
          Nov. 18, 2017",U-DEC,3,5:00
Daniel Kelly,loss,Derek Brunson,"0
","1
","0
","0
","UFC Fight Night: Lewis vs. Hunt
          


          
          Jun. 10, 2017","KO/TKO
",1,1:16
Daniel Kelly,win,Rashad Evans,"0
","74
","0
","0
","UFC 209: Woodley vs. Thompson 2
          


          
          Mar. 04, 2017",S-DEC,3,5:00
Daniel Kelly,win,Chris Camozzi,"0
","39
","4
","0
","UFC Fight Night: Whittaker vs. Brunson
          


          
          Nov. 26, 2016",U-DEC,3,5:00
Daniel Kelly,win,Antonio Carlos Junior,"0
","37
","0
","0
","UFC Fight Night: Hunt vs Mir
          


          
          Mar. 19, 2016","KO/TKO
",3,1:36
Daniel Kelly,win,Steve Montgomery,"0
","63
","5
","0
","UFC 193: Rousey vs Holm
          


          
          Nov. 14, 2015",U-DEC,3,5:00
Daniel Kelly,loss,Sam Alvey,"0
","2
","0
","0
","UFC Fight Night: Miocic vs Hunt
          


          
          May. 09, 2015","KO/TKO
",1,0:49
Daniel Kelly,win,Patrick Walsh,"0
","61
","0
","0
","UFC Fight Night: Henderson vs Thatch
          


          
          Feb. 14, 2015",U-DEC,3,5:00
Daniel Kelly,win,Luke Zachrich,"0
","25
","1
","1
","UFC Fight Night: Rockhold vs Bisping
          


          
          Nov. 07, 2014","SUB
",1,4:27
Tim Kennedy,loss,Kelvin Gastelum,"0
","45
","3
","0
","UFC 206: Holloway vs. Pettis
          


          
          Dec. 10, 2016","KO/TKO
",3,2:45
Tim Kennedy,loss,Yoel Romero,"0
","30
","0
","1
","UFC 178: Johnson vs Cariaso
          


          
          Sep. 27, 2014","KO/TKO
",3,0:58
Tim Kennedy,win,Michael Bisping,"0
","51
","5
","0
","UFC Fight Night: Bisping vs Kennedy
          


          
          Apr. 16, 2014",U-DEC,5,5:00
Tim Kennedy,win,Rafael Natal,"1
","13
","0
","0
","UFC Fight Night: Fight for the Troops 3
          


          
          Nov. 06, 2013","KO/TKO
",1,4:40
Tim Kennedy,win,Roger Gracie,"0
","54
","2
","0
","UFC 162: Silva vs Weidman
          


          
          Jul. 06, 2013",U-DEC,3,5:00
Tim Kennedy,win,Trevor Smith,"0
","38
","3
","1
","Strikeforce - Marquardt vs Saffiedine
          


          
          Jan. 12, 2013","SUB
",3,1:36
Tim Kennedy,loss,Luke Rockhold,"0
","46
","2
","0
","Strikeforce - Rockhold vs Kennedy
          


          
          Jul. 14, 2012",U-DEC,5,5:00
Tim Kennedy,win,Robbie Lawler,"0
","32
","5
","0
","Strikeforce - Fedor vs. Henderson
          


          
          Jul. 30, 2011",U-DEC,3,5:00
Tim Kennedy,win,Melvin Manhoef,"0
","13
","1
","1
","Strikeforce - Feijao vs. Henderson
          


          
          Mar. 05, 2011","SUB
",1,3:41
Tim Kennedy,loss,Jacare Souza,"0
","69
","2
","0
","Strikeforce - Houston
          



          
          Aug. 21, 2010",U-DEC,5,5:00
Tim Kennedy,win,Trevor Prangley,"0
","9
","1
","1
","Strikeforce - Los Angeles
          


          
          Jun. 16, 2010","SUB
",1,3:35
Tim Kennedy,win,Zak Cummings,"0
","44
","1
","4
","Strikeforce Challengers 3
          


          
          Sep. 25, 2009","SUB
",2,2:43
Tim Kennedy,win,Nick Thompson,"0
","18
","3
","0
","Strikeforce Challengers 2
          


          
          Jun. 19, 2009","KO/TKO
",2,2:37
Tim Kennedy,win,Mack Brewer,"0
","7
","1
","0
","WEC 5: Halloween Fury
          


          
          Oct. 18, 2002","KO/TKO
",1,1:03
Steve Kennedy,loss,Richard Walsh,"0
","38
","3
","0
","UFC 193: Rousey vs Holm
          


          
          Nov. 14, 2015",U-DEC,3,5:00
Steve Kennedy,loss,Peter Sobotta,"0
","3
","0
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          


          
          Jun. 20, 2015","SUB
",1,2:57
Jeremy Kennedy,loss,Alexander Volkanovski,"0
","8
","0
","0
","UFC 221: Romero vs. Rockhold
          


          
          Feb. 10, 2018","KO/TKO
",2,4:57
Jeremy Kennedy,win,Kyle Bochniak,"0
","41
","8
","0
","UFC Fight Night: Weidman vs. Gastelum
          


          
          Jul. 22, 2017",U-DEC,3,5:00
Jeremy Kennedy,win,Rony Jason,"0
","46
","8
","0
","UFC Fight Night: Belfort vs. Gastelum
          


          
          Mar. 11, 2017",U-DEC,3,5:00
Jeremy Kennedy,win,Alex Ricci,"0
","27
","5
","0
","UFC on FOX: Maia vs. Condit
          


          
          Aug. 27, 2016",U-DEC,3,5:00
Waylon Kennell,loss,Eric Lawson,"--
","--
","--
","--
","Strikeforce - Shamrock vs. Diaz
          


          
          Apr. 11, 2009",KO/TKO,1,4:54
Casey Kenney,loss,Song Yadong,"0
","78
","1
","0
","UFC 265: Lewis vs. Gane
          


          
          Aug. 07, 2021",S-DEC,3,5:00
Casey Kenney,loss,Dominick Cruz,"0
","74
","0
","0
","UFC 259: Blachowicz vs. Adesanya
          


          
          Mar. 06, 2021",S-DEC,3,5:00
Casey Kenney,win,Nathaniel Wood,"0
","123
","2
","0
","UFC 254: Khabib vs. Gaethje
          


          
          Oct. 24, 2020",U-DEC,3,5:00
Casey Kenney,win,Alatengheili,"0
","109
","0
","0
","UFC Fight Night: Holm vs. Aldana
          


          
          Oct. 03, 2020",U-DEC,3,5:00
Casey Kenney,win,Louis Smolka,"0
","32
","0
","1
","UFC Fight Night: Woodley vs. Burns
          


          
          May. 30, 2020","SUB
",1,3:03
Casey Kenney,loss,Merab Dvalishvili,"0
","45
","0
","0
","UFC Fight Night: Anderson vs. Blachowicz
          


          
          Feb. 15, 2020",U-DEC,3,5:00
Casey Kenney,win,Manny Bermudez,"0
","43
","2
","1
","UFC 241: Cormier vs. Miocic 2
          


          
          Aug. 17, 2019",U-DEC,3,5:00
Casey Kenney,win,Ray Borg,"0
","32
","2
","0
","UFC Fight Night: Barboza vs. Gaethje
          


          
          Mar. 30, 2019",U-DEC,3,5:00
Casey Kenney,loss,Adam Antolin,"0
","75
","0
","1
","DWCS 1.8
          


          
          Aug. 29, 2017",S-DEC,3,5:00
Casey Kenney,win,CJ Hamilton,"0
","59
","3
","1
","DWCS 1.2
          


          
          Jul. 18, 2017",U-DEC,3,5:00
Maimaitituoheti Keremuaili,loss,Toshiomi Kazama,"0
","22
","1
","0
","Road to UFC 1.1
          


          
          Jun. 09, 2022",U-DEC,3,5:00
Aurelijus Kerpe,loss,Paul Daley,"0
","2
","0
","0
","Ultimate Gladiators
          


          
          Mar. 29, 2009","KO/TKO
",1,1:35
Mark Kerr,loss,Muhammed Lawal,"0
","1
","0
","0
","M-1 Global - Breakthrough
          


          
          Aug. 28, 2009","KO/TKO
",1,0:25
Mark Kerr,loss,Yoshihisa Yamamoto,"0
","0
","1
","0
","PRIDE 27: Inferno
          


          
          Feb. 01, 2004",KO/TKO,1,0:40
Mark Kerr,loss,Heath Herring,"0
","5
","2
","0
","PRIDE 15: Raging Rumble
          


          
          Jul. 29, 2001","KO/TKO
",2,4:56
Mark Kerr,loss,Igor Vovchanchyn,"0
","4
","4
","1
","PRIDE 12: Cold Fury
          


          
          Dec. 09, 2000",U-DEC,2,10:00
Mark Kerr,win,Igor Borisov,"0
","2
","1
","1
","PRIDE 10: Return of the Warriors
          


          
          Aug. 27, 2000","SUB
",1,2:06
Mark Kerr,loss,Kazuyuki Fujita,"0
","15
","2
","0
","PRIDE Grand Prix 2000 Finals
          


          
          May. 01, 2000",U-DEC,1,15:00
Mark Kerr,win,Enson Inoue,"0
","25
","2
","0
","PRIDE Grand Prix 2000 Opening Round
          


          
          Jan. 30, 2000",U-DEC,1,15:00
Mark Kerr,nc,Igor Vovchanchyn,"0
","16
","4
","1
","PRIDE 7
          


          
          Sep. 12, 1999",CNC,2,4:37
Mark Kerr,win,Nobuhiko Takada,"0
","3
","3
","1
","PRIDE 6
          


          
          Jul. 04, 1999","SUB
",1,3:04
Mark Kerr,win,Hugo Duarte,"0
","38
","2
","0
","PRIDE 4
          


          
          Oct. 11, 1998",DQ,3,2:32
Mark Kerr,win,Pedro Otavio,"0
","7
","1
","1
","PRIDE 3
          


          
          Jun. 24, 1998","SUB
",1,2:13
